covered_ps,covgap_slicer4j_slice,covgap_porbs_slice,pseudotested_ps,statement_type,line_no,Original Code,What is the purpose of this code?,Notes
FALSE,FALSE,FALSE,FALSE,RETURN,503,return match.group(group);,,
FALSE,FALSE,FALSE,FALSE,IF,504,},,
FALSE,FALSE,FALSE,FALSE,,505,,,
FALSE,FALSE,FALSE,FALSE,RETURN,506,return null;,,
FALSE,FALSE,FALSE,FALSE,,507,},,
FALSE,FALSE,FALSE,FALSE,,508,,,
FALSE,FALSE,FALSE,FALSE,,509,"public static List<String> linesThatContains(List<String> a, String[] strArr) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,510,List<String> retorno = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,,511,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,512,line: for (String line : a) {,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,513,for (String str : strArr) {,,
FALSE,FALSE,FALSE,FALSE,IF,514,if (line.contains(str)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,515,retorno.add(line);,,
FALSE,FALSE,FALSE,FALSE,CONTINUE,516,continue line;,,
FALSE,FALSE,FALSE,FALSE,IF,517,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,518,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,519,},,
FALSE,FALSE,FALSE,FALSE,RETURN,520,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,521,},,
FALSE,FALSE,FALSE,FALSE,,522,,,
FALSE,FALSE,FALSE,FALSE,,523,"public static List<String> linesThatContains(List<String> a, String str) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,524,"return linesThatContains(a, new String[] {str});",,
FALSE,FALSE,FALSE,FALSE,,525,},,
FALSE,FALSE,FALSE,FALSE,,526,,,
FALSE,FALSE,FALSE,FALSE,,527,"public static List<String> deleteIfContains(List<String> a, String str) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,528,"return deleteIfContains(a, new String[] {str});",,
FALSE,FALSE,FALSE,FALSE,,529,},,
FALSE,FALSE,FALSE,FALSE,,530,,,
FALSE,FALSE,FALSE,FALSE,,531,"public static List<String> deleteIfContains(List<String> a, String[] strArr) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,532,List<String> retorno = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,,533,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,534,for (String line : a) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,535,boolean contains = false;,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,536,for (String str : strArr) {,,
FALSE,FALSE,FALSE,FALSE,IF,537,if (line.contains(str)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,538,contains = true;,,
FALSE,FALSE,FALSE,FALSE,BREAK,539,break;,,
FALSE,FALSE,FALSE,FALSE,IF,540,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,541,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,542,,,
FALSE,FALSE,FALSE,FALSE,IF,543,if (!contains) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,544,retorno.add(line);,,
FALSE,FALSE,FALSE,FALSE,IF,545,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,546,},,
FALSE,FALSE,FALSE,FALSE,RETURN,547,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,548,},,
FALSE,FALSE,FALSE,FALSE,,549,,,
FALSE,FALSE,FALSE,FALSE,,550,"public static List<String> deleteIfNotContains(List<String> a, String str) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,551,List<String> retorno = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,,552,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,553,for (String line : a) {,,
FALSE,FALSE,FALSE,FALSE,IF,554,if (line.contains(str)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,555,retorno.add(line);,,
FALSE,FALSE,FALSE,FALSE,IF,556,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,557,},,
FALSE,FALSE,FALSE,FALSE,RETURN,558,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,559,},,
FALSE,FALSE,FALSE,FALSE,,560,,,
FALSE,FALSE,FALSE,FALSE,,561,"public static List<String> mixStringLists(List<String> a, List<String> b) {",,
FALSE,FALSE,FALSE,FALSE,,562,String str;,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,563,List<String> retorno = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,,564,,,
FALSE,FALSE,FALSE,FALSE,FOR,565,for (Iterator<String> localIterator = a.iterator(); localIterator.hasNext();) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,566,str = localIterator.next();,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,567,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR,568,},,
FALSE,FALSE,FALSE,FALSE,FOR,569,for (Iterator<String> localIterator = b.iterator(); localIterator.hasNext();) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,570,str = localIterator.next();,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,571,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR,572,},,
FALSE,FALSE,FALSE,FALSE,,573,,,
FALSE,FALSE,FALSE,FALSE,RETURN,574,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,575,},,
FALSE,FALSE,FALSE,FALSE,,576,,,
FALSE,FALSE,FALSE,FALSE,,577,"@SuppressWarnings(""unchecked"")",,
FALSE,FALSE,FALSE,FALSE,,578,"public static <T> Collection<T> mixLists(Collection<?> a, Collection<?> b) {",,
FALSE,FALSE,FALSE,FALSE,,579,T str;,,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,580,Collection<T> retorno = new ArrayList<T>();,,
FALSE,FALSE,FALSE,FALSE,,581,,,
TRUE,FALSE,FALSE,FALSE,FOR,582,for (Iterator<?> localIterator = a.iterator(); localIterator.hasNext();) {,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,583,str = (T) localIterator.next();,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,584,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR,585,},,
TRUE,FALSE,TRUE,FALSE,FOR,586,for (Iterator<?> localIterator = b.iterator(); localIterator.hasNext();) {,Iteration,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,587,str = (T) localIterator.next();,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,588,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR,589,},,
FALSE,FALSE,FALSE,FALSE,,590,,,
TRUE,FALSE,FALSE,FALSE,RETURN,591,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,592,},,
FALSE,FALSE,FALSE,FALSE,,593,,,
FALSE,FALSE,FALSE,FALSE,,594,public static String removeAccents(String _s) {,,
FALSE,FALSE,FALSE,FALSE,,595,,,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,596,String s = new String(_s);,,
TRUE,FALSE,TRUE,TRUE,EXPRESSION,597,"s = s.replace((char) 0xE1, 'a');",String Processing,
TRUE,FALSE,TRUE,TRUE,EXPRESSION,598,"s = s.replace((char) 0xE3, 'a');",String Processing,
FALSE,FALSE,FALSE,FALSE,,599,,,
TRUE,FALSE,TRUE,TRUE,EXPRESSION,600,"s = s.replace((char) 0xE9, 'e');",String Processing,
FALSE,FALSE,FALSE,FALSE,,601,,,
TRUE,FALSE,TRUE,TRUE,EXPRESSION,602,"s = s.replace((char) 0xED, 'i');",String Processing,
FALSE,FALSE,FALSE,FALSE,,603,,,
TRUE,FALSE,TRUE,TRUE,EXPRESSION,604,"s = s.replace((char) 0xF3, 'o');",String Processing,
FALSE,FALSE,FALSE,FALSE,,605,,,
TRUE,FALSE,TRUE,TRUE,EXPRESSION,606,"s = s.replace((char) 0xFA, 'u');",String Processing,
FALSE,FALSE,FALSE,FALSE,,607,,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,608,"s = Normalizer.normalize(s, Normalizer.Form.NFD);",,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,609,"s = s.replaceAll(""[\\p{InCombiningDiacriticalMarks}]"", """");",,
FALSE,FALSE,FALSE,FALSE,,610,,,
TRUE,FALSE,FALSE,FALSE,RETURN,611,return s;,,
FALSE,FALSE,FALSE,FALSE,,612,},,
FALSE,FALSE,FALSE,FALSE,,613,,,
FALSE,FALSE,FALSE,FALSE,,614,"public static List<List<String>> split(List<String> list, int count) {",,
FALSE,FALSE,FALSE,FALSE,THROW,615,"throw new UnsupportedOperationException(""Not implemented yet."");",,
FALSE,FALSE,FALSE,FALSE,,616,},,
FALSE,FALSE,FALSE,FALSE,,617,,,
FALSE,FALSE,FALSE,FALSE,,618,"public static Set<String> fixList(FixType type, Collection<String> list) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,619,Comparator<String> comparator = null;,,
FALSE,FALSE,FALSE,FALSE,IF,620,if (type == FixType.DELETEREPEATED) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,621,comparator = new Unique();,,
FALSE,FALSE,FALSE,FALSE,IF,622,},,
FALSE,FALSE,FALSE,FALSE,IF,623,if (type == FixType.ALPHABETICAL) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,624,comparator = new Sort();,,
FALSE,FALSE,FALSE,FALSE,IF,625,},,
FALSE,FALSE,FALSE,FALSE,IF,626,if (type == FixType.ALPHABETICALDELETEREPEATED) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,627,comparator = new UniqueSort();,,
FALSE,FALSE,FALSE,FALSE,IF,628,},,
FALSE,FALSE,FALSE,FALSE,,629,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,630,Set<String> retorno = new TreeSet<String>(comparator);,,
FALSE,FALSE,FALSE,FALSE,,631,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,632,for (String str : list) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,633,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,634,},,
FALSE,FALSE,FALSE,FALSE,,635,,,
FALSE,FALSE,FALSE,FALSE,RETURN,636,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,637,},,
FALSE,FALSE,FALSE,FALSE,,638,,,
FALSE,FALSE,FALSE,FALSE,,639,"public static boolean saveToFile(int type, Collection<?> list, File file) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,640,BufferedWriter out = null;,,
FALSE,FALSE,FALSE,FALSE,TRY,641,try {,,
FALSE,FALSE,FALSE,FALSE,IF,642,if (type == APPEND) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,643,"out = new BufferedWriter(new FileWriter(file, true));",,
FALSE,FALSE,FALSE,FALSE,IF,644,} else {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,645,out = new BufferedWriter(new FileWriter(file));,,
FALSE,FALSE,FALSE,FALSE,IF,646,},,
FALSE,FALSE,FALSE,FALSE,TRY,647,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,648,for (Object str : list) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,649,out.write(str + CARRIAGE_RETURN);,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,650,},,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,651,out.close();,,
FALSE,FALSE,FALSE,FALSE,RETURN,652,return true;,,
FALSE,FALSE,FALSE,FALSE,TRY,653,} catch (Exception e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,654,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,RETURN,655,return false;,,
FALSE,FALSE,FALSE,FALSE,TRY,656,} finally {,,
FALSE,FALSE,FALSE,FALSE,TRY,657,try {,,
FALSE,FALSE,FALSE,FALSE,IF,658,if (out != null) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,659,out.close();,,
FALSE,FALSE,FALSE,FALSE,IF,660,},,
FALSE,FALSE,FALSE,FALSE,TRY,661,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,662,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,663,},,
FALSE,FALSE,FALSE,FALSE,TRY,664,},,
FALSE,FALSE,FALSE,FALSE,,665,},,
FALSE,FALSE,FALSE,FALSE,,666,,,
FALSE,FALSE,FALSE,FALSE,,667,"public static boolean saveToFile(int type, Collection<?> list, String file) {",,
FALSE,FALSE,FALSE,FALSE,RETURN,668,"return saveToFile(type, list, new File(file));",,
FALSE,FALSE,FALSE,FALSE,,669,},,
FALSE,FALSE,FALSE,FALSE,,670,,,
FALSE,FALSE,FALSE,FALSE,,671,"public static List<String> getContentListSplit(String content, String delimiter) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,672,List<String> retorno = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,,673,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,674,for (String str : content.split(delimiter)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,675,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,676,},,
FALSE,FALSE,FALSE,FALSE,,677,,,
FALSE,FALSE,FALSE,FALSE,RETURN,678,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,679,},,
FALSE,FALSE,FALSE,FALSE,,680,,,
FALSE,FALSE,FALSE,FALSE,,681,"public static List<String> getContentListSplit(InputStream is, String delimiter)",,
FALSE,FALSE,FALSE,FALSE,,682,throws IOException {,,
FALSE,FALSE,FALSE,FALSE,RETURN,683,"return getContentListSplit(getContent(is), delimiter);",,
FALSE,FALSE,FALSE,FALSE,,684,},,
FALSE,FALSE,FALSE,FALSE,,685,,,
FALSE,FALSE,FALSE,FALSE,,686,"public static List<String> getContentListSplit(File file, String delimiter) throws IOException {",,
FALSE,FALSE,FALSE,FALSE,RETURN,687,"return getContentListSplit(getContent(file), delimiter);",,
FALSE,FALSE,FALSE,FALSE,,688,},,
FALSE,FALSE,FALSE,FALSE,,689,,,
FALSE,FALSE,FALSE,FALSE,,690,/**,,
FALSE,FALSE,FALSE,FALSE,,691,* Split string content into list,,
FALSE,FALSE,FALSE,FALSE,,692,* @param content String content,,
FALSE,FALSE,FALSE,FALSE,,693,* @return list,,
FALSE,FALSE,FALSE,FALSE,,694,*/,,
FALSE,FALSE,FALSE,FALSE,,695,public static List<String> asListLines(String content) {,,
TRUE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,696,List<String> retorno = new ArrayList<String>();,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,697,"content = content.replace(CARRIAGE_RETURN, RETURN);",,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,698,"content = content.replace(RETURN, CARRIAGE_RETURN);",,
TRUE,FALSE,FALSE,FALSE,FOR_EACH,699,for (String str : content.split(CARRIAGE_RETURN)) {,,
TRUE,FALSE,FALSE,FALSE,EXPRESSION,700,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,701,},,
TRUE,FALSE,FALSE,FALSE,RETURN,702,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,703,},,
FALSE,FALSE,FALSE,FALSE,,704,,,
FALSE,FALSE,FALSE,FALSE,,705,/**,,
FALSE,FALSE,FALSE,FALSE,,706,"* Split string content into list, ignoring matches of the pattern",,
FALSE,FALSE,FALSE,FALSE,,707,* @param content String content,,
FALSE,FALSE,FALSE,FALSE,,708,* @param ignorePattern Pattern to ignore,,
FALSE,FALSE,FALSE,FALSE,,709,* @return list,,
FALSE,FALSE,FALSE,FALSE,,710,*/,,
FALSE,FALSE,FALSE,FALSE,,711,"public static List<String> asListLinesIgnore(String content, Pattern ignorePattern) {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,712,List<String> retorno = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,713,"content = content.replace(CARRIAGE_RETURN, RETURN);",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,714,"content = content.replace(RETURN, CARRIAGE_RETURN);",,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,715,for (String str : content.split(CARRIAGE_RETURN)) {,,
FALSE,FALSE,FALSE,FALSE,IF,716,if (!ignorePattern.matcher(str).matches()) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,717,retorno.add(str);,,
FALSE,FALSE,FALSE,FALSE,IF,718,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,719,},,
FALSE,FALSE,FALSE,FALSE,RETURN,720,return retorno;,,
FALSE,FALSE,FALSE,FALSE,,721,},,
FALSE,FALSE,FALSE,FALSE,,722,,,
FALSE,FALSE,FALSE,FALSE,,723,,,
FALSE,FALSE,FALSE,FALSE,,724,"public static List<String> getContentLines(File file, String codePage) throws IOException,",,
FALSE,FALSE,FALSE,FALSE,,725,UnsupportedEncodingException {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,726,"String content = getContent(file, codePage);",,
FALSE,FALSE,FALSE,FALSE,IF,727,if (content.contains(CARRIAGE_RETURN)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,728,"content = content.replace(CARRIAGE_RETURN, RETURN);",,
FALSE,FALSE,FALSE,FALSE,IF,729,},,
FALSE,FALSE,FALSE,FALSE,,730,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,731,List<String> mutableList = new ArrayList<String>();,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,732,for (String str : content.split(RETURN)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,733,mutableList.add(str);,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,734,},,
FALSE,FALSE,FALSE,FALSE,RETURN,735,return mutableList;,,
FALSE,FALSE,FALSE,FALSE,,736,},,
FALSE,FALSE,FALSE,FALSE,,737,,,
FALSE,FALSE,FALSE,FALSE,,738,public static List<String> getContentLines(InputStreamReader reader) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,739,String content = getContent(reader);,,
FALSE,FALSE,FALSE,FALSE,IF,740,if (content.contains(CARRIAGE_RETURN)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,741,"content = content.replace(CARRIAGE_RETURN, RETURN);",,
FALSE,FALSE,FALSE,FALSE,IF,742,},,
FALSE,FALSE,FALSE,FALSE,,743,,,
FALSE,FALSE,FALSE,FALSE,RETURN,744,return Arrays.asList(content.split(RETURN));,,
FALSE,FALSE,FALSE,FALSE,,745,},,
FALSE,FALSE,FALSE,FALSE,,746,,,
FALSE,FALSE,FALSE,FALSE,,747,public static List<String> getContentLines(InputStream is) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,748,String content = getContent(is);,,
FALSE,FALSE,FALSE,FALSE,IF,749,if (content.contains(CARRIAGE_RETURN)) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,750,"content = content.replace(CARRIAGE_RETURN, RETURN);",,
FALSE,FALSE,FALSE,FALSE,IF,751,},,
FALSE,FALSE,FALSE,FALSE,,752,,,
FALSE,FALSE,FALSE,FALSE,RETURN,753,return Arrays.asList(content.split(RETURN));,,
FALSE,FALSE,FALSE,FALSE,,754,},,
FALSE,FALSE,FALSE,FALSE,,755,,,
FALSE,FALSE,FALSE,FALSE,,756,"public static Map<String, String> getContentMap(File file) throws IOException {",,
FALSE,FALSE,FALSE,FALSE,RETURN,757,"return getContentMap(file, "":"");",,
FALSE,FALSE,FALSE,FALSE,,758,},,
FALSE,FALSE,FALSE,FALSE,,759,,,
FALSE,FALSE,FALSE,FALSE,,760,"public static Map<String, String> getContentMapSneaky(File file, String separator) {",,
FALSE,FALSE,FALSE,FALSE,TRY,761,try {,,
FALSE,FALSE,FALSE,FALSE,RETURN,762,"return getContentMap(file, separator);",,
FALSE,FALSE,FALSE,FALSE,TRY,763,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,764,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,765,},,
FALSE,FALSE,FALSE,FALSE,RETURN,766,return null;,,
FALSE,FALSE,FALSE,FALSE,,767,},,
FALSE,FALSE,FALSE,FALSE,,768,,,
FALSE,FALSE,FALSE,FALSE,,769,"public static Map<String, String> getContentMapEscaped(File file, String separator)",,
FALSE,FALSE,FALSE,FALSE,,770,throws IOException {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,771,List<String> content = getContentLines(file);,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,772,"Map<String, String> map = new LinkedHashMap<String, String>();",,
FALSE,FALSE,FALSE,FALSE,,773,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,774,for (String line : content) {,,
FALSE,FALSE,FALSE,FALSE,IF,775,if (line.trim().length() > 0 && line.contains(separator)) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,776,String[] keyValue = line.split(separator);,,
FALSE,FALSE,FALSE,FALSE,IF,777,if (keyValue.length < 2) {,,
FALSE,FALSE,FALSE,FALSE,CONTINUE,778,continue;,,
FALSE,FALSE,FALSE,FALSE,IF,779,},,
FALSE,FALSE,FALSE,FALSE,IF,780,,,
FALSE,FALSE,FALSE,FALSE,IF,781,"if (line.contains(""#escapedtwodots#"")) {",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,782,"map.put(keyValue[0].replace(""#escapedtwodots#"", "":""),",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,783,"keyValue[1].replace(""#escapedtwodots#"", "":""));",,
FALSE,FALSE,FALSE,FALSE,IF,784,} else {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,785,"map.put(keyValue[0], keyValue[1]);",,
FALSE,FALSE,FALSE,FALSE,IF,786,},,
FALSE,FALSE,FALSE,FALSE,IF,787,,,
FALSE,FALSE,FALSE,FALSE,IF,788,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,789,},,
FALSE,FALSE,FALSE,FALSE,,790,,,
FALSE,FALSE,FALSE,FALSE,RETURN,791,return map;,,
FALSE,FALSE,FALSE,FALSE,,792,},,
FALSE,FALSE,FALSE,FALSE,,793,,,
FALSE,FALSE,FALSE,FALSE,,794,/**,,
FALSE,FALSE,FALSE,FALSE,,795,"* Get content of a file as a Map&lt;String, String&gt;, using separator to split values",,
FALSE,FALSE,FALSE,FALSE,,796,* @param file File to get content,,
FALSE,FALSE,FALSE,FALSE,,797,* @param separator The separator,,
FALSE,FALSE,FALSE,FALSE,,798,* @return The map with the values,,
FALSE,FALSE,FALSE,FALSE,,799,* @throws IOException I/O Error,,
FALSE,FALSE,FALSE,FALSE,,800,*/,,
FALSE,FALSE,FALSE,FALSE,,801,"public static Map<String, String> getContentMap(File file, String separator) throws IOException {",,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,802,List<String> content = getContentLines(file);,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,803,"Map<String, String> map = new LinkedHashMap<String, String>();",,
FALSE,FALSE,FALSE,FALSE,,804,,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,805,for (String line : content) {,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,806,String[] spl = line.split(separator);,,
FALSE,FALSE,FALSE,FALSE,IF,807,if (line.trim().length() > 0) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,808,"map.put(spl[0], (spl.length > 1 ? spl[1] : """"));",,
FALSE,FALSE,FALSE,FALSE,IF,809,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,810,},,
FALSE,FALSE,FALSE,FALSE,,811,,,
FALSE,FALSE,FALSE,FALSE,RETURN,812,return map;,,
FALSE,FALSE,FALSE,FALSE,,813,},,
FALSE,FALSE,FALSE,FALSE,,814,,,
FALSE,FALSE,FALSE,FALSE,,815,/**,,
FALSE,FALSE,FALSE,FALSE,,816,* Save map to file,,
FALSE,FALSE,FALSE,FALSE,,817,* @param map Map to save,,
FALSE,FALSE,FALSE,FALSE,,818,* @param file File to save,,
FALSE,FALSE,FALSE,FALSE,,819,* @throws IOException I/O error,,
FALSE,FALSE,FALSE,FALSE,,820,*/,,
FALSE,FALSE,FALSE,FALSE,,821,"public static void saveContentMap(Map<String, String> map, File file) throws IOException {",,
FALSE,FALSE,FALSE,FALSE,,822,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,823,FileWriter out = new FileWriter(file);,,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,824,for (String key : map.keySet()) {,,
FALSE,FALSE,FALSE,FALSE,IF,825,if (map.get(key) != null) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,826,"out.write(key.replace("":"", ""#escapedtwodots#"") + "":""",,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,827,#ERROR!,,
FALSE,FALSE,FALSE,FALSE,IF,828,},,
FALSE,FALSE,FALSE,FALSE,FOR_EACH,829,},,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,830,out.close();,,
FALSE,FALSE,FALSE,FALSE,,831,},,
FALSE,FALSE,FALSE,FALSE,,832,,,
FALSE,FALSE,FALSE,FALSE,,833,public static List<String> getContentLinesSneaky(File file) {,,
FALSE,FALSE,FALSE,FALSE,TRY,834,try {,,
FALSE,FALSE,FALSE,FALSE,RETURN,835,return getContentLines(file);,,
FALSE,FALSE,FALSE,FALSE,TRY,836,} catch (IOException e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,837,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,838,},,
FALSE,FALSE,FALSE,FALSE,RETURN,839,return null;,,
FALSE,FALSE,FALSE,FALSE,,840,},,
FALSE,FALSE,FALSE,FALSE,,841,,,
FALSE,FALSE,FALSE,FALSE,,842,public static List<String> getContentLines(File file) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,RETURN,843,"return getContentLines(file, Charset.defaultCharset().displayName());",,
FALSE,FALSE,FALSE,FALSE,,844,},,
FALSE,FALSE,FALSE,FALSE,,845,,,
FALSE,FALSE,FALSE,FALSE,,846,,,
FALSE,FALSE,FALSE,FALSE,,847,,,
FALSE,FALSE,FALSE,FALSE,,848,"public static boolean fileHasText(File file, String text) {",,
FALSE,FALSE,FALSE,FALSE,IF,849,if (file.exists()) {,,
FALSE,FALSE,FALSE,FALSE,IF,850,InputStream in;,,
FALSE,FALSE,FALSE,FALSE,TRY,851,try {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,852,in = new BufferedInputStream(new FileInputStream(file));,,
FALSE,FALSE,FALSE,FALSE,RETURN,853,"return MyStreamUtils.streamHasText(in, text);",,
FALSE,FALSE,FALSE,FALSE,TRY,854,} catch (FileNotFoundException e) {,,
FALSE,FALSE,FALSE,FALSE,EXPRESSION,855,e.printStackTrace();,,
FALSE,FALSE,FALSE,FALSE,TRY,856,},,
FALSE,FALSE,FALSE,FALSE,IF,857,,,
FALSE,FALSE,FALSE,FALSE,IF,858,},,
FALSE,FALSE,FALSE,FALSE,RETURN,859,return false;,,
FALSE,FALSE,FALSE,FALSE,,860,},,
FALSE,FALSE,FALSE,FALSE,,861,,,
FALSE,FALSE,FALSE,FALSE,,862,public static String getContent(InputStreamReader in) throws IOException {,,
FALSE,FALSE,FALSE,FALSE,,863,,,
FALSE,FALSE,FALSE,FALSE,VARIABLE_DECLARATION,864,StringBuffer sb = new StringBuffer();,,
FALSE,FALSE,FALSE,FALSE,TRY,865,try {,,
FALSE,FALSE,FALSE,FALSE,TRY,866,,,
